date,symbol,open,high,low,close
2022-05-28,ETH,98.7,98.7,94.06,94.45
2022-05-27,ETH,95.91,98.86,92.78,98.7
2022-05-26,ETH,93.34,105.79,92.5,95.91
2022-05-25,ETH,91.61,93.58,89.77,93.34
2022-05-24,ETH,92.17,94.69,90.54,91.61
2022-05-23,ETH,92.22,93.42,89.4,92.17
2022-05-22,ETH,91.4,94.16,90.98,92.22
2022-05-21,ETH,98.59,98.71,90.65,91.4
2022-05-20,ETH,99.01,101.55,92.83,98.59
2022-05-19,ETH,107.9,108.3,98.73,99.01
2022-05-18,ETH,99.1,107.95,98.61,107.9
2022-05-17,ETH,105.33,106.13,96.63,97.29
2022-05-16,ETH,104.32,108.96,104.32,105.33
2022-05-15,ETH,103.6,106.33,102.56,104.32
2022-05-14,ETH,108.8,111.46,103.55,103.6
2022-05-13,ETH,132.18,132.3,100.56,108.8
2022-05-12,ETH,110.36,151.98,108.97,132.18
2022-05-11,ETH,87.71,115.39,86.27,110.36
2022-05-10,ETH,89.08,93.11,81.04,87.71
2022-05-09,ETH,72.52,92.38,71.84,89.08
2022-05-08,ETH,70.54,73.51,69.38,72.52
2022-05-07,ETH,68.53,73.45,67.42,70.54
2022-05-06,ETH,70.95,71.41,67.8,68.53
2022-05-05,ETH,68.55,73.72,67.53,70.94
2022-05-04,ETH,72.62,72.71,68.3,68.55
2022-05-03,ETH,69.68,72.71,69.28,72.62
2022-05-02,ETH,68.08,70.23,66.92,69.68
2022-05-01,ETH,69.72,70.85,67.24,68.08
2022-04-30,ETH,66.73,69.72,64.17,69.72
2022-04-29,ETH,71.27,71.31,66.51,66.73
2022-04-28,ETH,70.48,71.74,69.55,71.27
2022-04-27,ETH,71.6,72.62,70.93,71.66
2022-04-26,ETH,72.83,73.34,69.27,72.36
2022-04-25,ETH,66.51,73.46,66.42,72.83
2022-04-24,ETH,65.59,66.56,64.2,66.51
2022-04-23,ETH,65.25,65.75,64.32,65.59
2022-04-22,ETH,68.08,68.16,64.45,65.25
2022-04-21,ETH,67.34,68.63,65.29,68.08
2022-04-20,ETH,66.78,68.19,66.05,67.34
2022-04-19,ETH,68.49,68.57,65.72,66.78
2022-04-18,ETH,66.91,68.51,66.09,68.49
2022-04-17,ETH,65.07,67.09,63.9,66.91
2022-04-16,ETH,65.38,65.91,64.74,65.07
2022-04-15,ETH,66.83,67.04,65.34,65.38
2022-04-14,ETH,69.25,69.27,66.08,66.83
2022-04-13,ETH,69.88,70.76,67.81,69.25
2022-04-12,ETH,73.72,73.95,68.51,69.88
2022-04-11,ETH,70.45,74.35,69.73,73.72
2022-04-10,ETH,66.75,70.45,64.05,70.45
2022-04-09,ETH,70.66,70.66,66.71,66.75
2022-04-08,ETH,72.68,72.78,68.93,70.66
2022-04-07,ETH,77.04,78.58,72.45,72.68
2022-04-06,ETH,70.89,77.19,70.86,77.04
2022-04-05,ETH,68.69,70.96,67.94,70.89
2022-04-04,ETH,69.33,70.15,68.5,68.69
2022-04-03,ETH,68.76,69.39,68.07,69.33
2022-04-02,ETH,70.61,70.7,68.32,68.77
2022-04-01,ETH,75.03,75.47,69.61,70.62
2022-03-31,ETH,72.17,75.15,71.8,75.03
2022-03-30,ETH,71.14,71.36,69.7,70.8
2022-03-29,ETH,72.6,72.65,70.91,71.14
2022-03-28,ETH,71.65,72.67,68.99,72.6
2022-03-27,ETH,71.33,72.32,70.05,71.65
2022-03-26,ETH,70.71,71.36,68.54,71.33
2022-03-25,ETH,76.06,76.27,70.71,70.71
2022-03-24,ETH,77.7,77.93,75.42,76.06
2022-03-23,ETH,80.85,81.15,77.5,77.7
2022-03-22,ETH,82.66,85.13,80.43,80.85
2022-03-21,ETH,81.87,82.87,80.61,82.66
2022-03-20,ETH,80.18,82.35,79.3,81.87
2022-03-19,ETH,78.88,80.19,75.39,80.18
2022-03-18,ETH,83.11,83.46,77.27,78.88
2022-03-17,ETH,87.32,87.57,82.72,83.11
2022-03-16,ETH,91.59,93.66,87.12,87.32
2022-03-15,ETH,91.01,96.6,90.08,91.59
2022-03-14,ETH,92.24,92.81,88.23,91.01
2022-03-13,ETH,90.33,92.6,88.81,92.24
2022-03-12,ETH,91.27,92.46,89.62,90.33
2022-03-11,ETH,88.79,91.38,85.05,91.27
2022-03-10,ETH,89.59,91.78,88.71,88.79
2022-03-09,ETH,90.62,90.62,86.35,89.59
2022-03-08,ETH,92.58,92.58,89.6,90.62
2022-03-07,ETH,87.73,92.6,85.13,92.58
2022-03-06,ETH,85.13,87.73,83.76,87.73
2022-03-05,ETH,88.4,88.4,84.49,85.13
2022-03-04,ETH,84.11,89.54,81.7,88.4
2022-03-03,ETH,81.6,85.67,80.07,84.11
2022-03-02,ETH,86.01,86.54,81.32,81.6
2022-03-01,ETH,85.85,86.25,83.27,86.01
2022-02-28,ETH,92.48,93.23,85.67,85.85
2022-02-27,ETH,82.21,94.33,80.77,92.48
2022-02-26,ETH,83.65,84.85,80.73,82.21
2022-02-25,ETH,93.77,93.81,82.71,83.64
2022-02-24,ETH,90.24,105.09,90.24,93.77
2022-02-23,ETH,86.55,90.32,85.41,90.24
2022-02-22,ETH,95.26,99.03,89.7,89.93
2022-02-21,ETH,92.7,95.84,84.63,95.26
2022-02-20,ETH,76.88,95.06,76.72,92.7
2022-02-19,ETH,78.27,78.63,75.38,76.89
2022-02-18,ETH,82.73,83.28,76.13,78.27
2022-02-17,ETH,75.26,84.61,74.49,82.73
2022-02-16,ETH,78.42,79.34,75.26,75.26
2022-02-15,ETH,82.13,82.2,77.56,78.42
2022-02-14,ETH,85.9,86.73,80.6,82.13
2022-02-13,ETH,82.55,86.11,80.33,85.9
2022-02-12,ETH,85.14,86.8,82.34,82.55
2022-02-11,ETH,82.44,86.68,77.04,85.14
2022-02-10,ETH,81.95,82.44,78.42,82.44
2022-02-09,ETH,81.16,81.95,79.81,81.95
2022-02-08,ETH,80.86,82.23,79.45,81.16
2022-02-07,ETH,81.46,82.91,80.14,80.86
2022-02-06,ETH,80.06,81.66,78.94,81.46
2022-02-05,ETH,82.3,82.56,77.06,80.06
2022-02-04,ETH,88.01,88.01,78.97,82.3
2022-02-03,ETH,87.39,88.16,84.69,88.01
2022-02-02,ETH,84.44,87.46,82.64,87.39
2022-02-01,ETH,82.83,84.55,81.58,84.44
2022-01-31,ETH,83.79,84.94,81.92,82.83
2022-01-30,ETH,83.8,84.76,81.18,83.79
2022-01-29,ETH,84.96,85.38,83.19,83.81
2022-01-28,ETH,97.76,97.76,84.33,84.96
2022-01-27,ETH,95.83,99.81,93.36,97.76
2022-01-26,ETH,91.84,97.52,87.59,95.83
2022-01-25,ETH,94.78,96.85,89.08,91.84
2022-01-24,ETH,91.8,109.67,89.35,94.78
2022-01-23,ETH,95.29,95.29,89.44,91.8
2022-01-22,ETH,92.74,103.14,89.66,95.29
2022-01-21,ETH,74.66,95.6,72.35,92.74
2022-01-20,ETH,73.75,74.66,68.36,74.66
2022-01-19,ETH,73.93,75.56,72.37,73.75
2022-01-18,ETH,72.74,74.85,71.93,73.93
2022-01-17,ETH,71.8,73.62,71.39,72.74
2022-01-16,ETH,70.72,72.72,68.45,71.8
2022-01-15,ETH,69.53,71.35,69.28,70.72
2022-01-14,ETH,75.5,76.71,71.33,72.08
2022-01-13,ETH,79.85,79.91,75.04,75.5
2022-01-12,ETH,82.17,84.97,79.39,79.85
2022-01-11,ETH,85.77,87.54,82.08,82.17
2022-01-10,ETH,84.36,88.84,83.24,85.77
2022-01-09,ETH,83.21,84.54,82.43,84.36
2022-01-08,ETH,84.85,85.87,79.37,83.21
2022-01-07,ETH,80.89,87.09,80.82,84.85
2022-01-06,ETH,85.44,86.54,80.64,80.89
2022-01-05,ETH,79.67,89.56,79.29,85.44
2022-01-04,ETH,80.04,80.07,76.56,79.12
2022-01-03,ETH,80.9,80.98,78.65,80.04
2022-01-02,ETH,79.38,81.01,78.07,80.9
2022-01-01,ETH,83.1,83.48,78.75,79.38
2021-12-31,ETH,92.62,92.63,80.4,83.1
2021-12-30,ETH,93.37,93.85,87.71,92.62
2021-12-29,ETH,88.8,93.37,85.19,93.37
2021-12-28,ETH,92.17,92.46,88.0,88.8
2021-12-27,ETH,88.58,92.26,82.37,92.17
2021-12-26,ETH,91.73,92.31,81.57,88.58
2021-12-25,ETH,94.03,94.55,85.66,91.73
2021-12-24,ETH,93.93,94.52,88.18,94.03
2021-12-23,ETH,99.7,100.96,93.75,93.93
2021-12-22,ETH,102.21,103.69,99.68,99.7
2021-12-21,ETH,102.38,102.63,100.19,102.21
2021-12-20,ETH,102.47,106.4,101.52,102.37
2021-12-19,ETH,100.48,102.54,99.07,102.47
2021-12-18,ETH,100.11,101.8,99.4,100.48
2021-12-17,ETH,103.38,104.4,100.09,100.11
2021-12-16,ETH,109.05,109.22,101.49,103.39
2021-12-15,ETH,110.34,112.27,108.96,109.05
2021-12-14,ETH,112.44,113.16,109.29,110.34
2021-12-13,ETH,112.55,114.58,112.0,112.45
2021-12-12,ETH,108.7,112.58,107.51,112.55
2021-12-11,ETH,112.23,114.0,108.42,108.69
2021-12-10,ETH,109.56,112.23,108.11,112.23
2021-12-09,ETH,108.68,111.37,108.65,109.56
2021-12-08,ETH,106.55,109.03,104.93,107.08
2021-12-07,ETH,107.38,107.78,105.97,106.56
2021-12-06,ETH,109.05,112.52,106.52,107.38
2021-12-05,ETH,106.71,110.65,105.1,109.05
2021-12-04,ETH,106.87,118.13,105.37,106.71
2021-12-03,ETH,106.91,108.08,100.53,106.88
2021-12-02,ETH,106.36,108.69,106.23,106.91
2021-12-01,ETH,105.95,107.14,104.29,106.36
2021-11-30,ETH,104.75,109.82,104.32,105.95
2021-11-29,ETH,105.58,107.39,102.9,104.75
2021-11-28,ETH,103.51,106.47,102.91,105.58
2021-11-27,ETH,107.25,107.25,102.87,103.51
2021-11-26,ETH,106.62,113.53,105.28,107.26
2021-11-25,ETH,109.53,110.2,104.8,106.62
2021-11-24,ETH,110.9,111.47,107.66,109.53
2021-11-23,ETH,112.04,112.23,107.93,110.9
2021-11-22,ETH,106.26,113.21,104.76,112.04
2021-11-21,ETH,106.77,106.92,103.8,106.26
2021-11-20,ETH,106.59,107.16,104.66,106.77
2021-11-19,ETH,112.5,115.76,106.45,106.59
2021-11-18,ETH,109.74,114.52,107.9,112.49
2021-11-17,ETH,110.64,111.18,106.74,109.74
2021-11-16,ETH,102.78,110.7,102.02,110.64
2021-11-15,ETH,103.24,105.21,100.71,102.78
2021-11-14,ETH,105.93,106.4,101.11,103.24
2021-11-13,ETH,107.06,107.39,104.14,105.93
2021-11-12,ETH,103.92,108.08,102.34,107.06
2021-11-11,ETH,105.05,105.67,102.74,103.92
2021-11-10,ETH,104.51,105.83,102.68,105.05
2021-11-09,ETH,105.13,105.19,101.41,104.51
2021-11-08,ETH,104.02,106.44,103.27,105.13
2021-11-07,ETH,106.48,106.55,103.69,104.02
2021-11-06,ETH,103.82,106.66,102.0,106.48
2021-11-05,ETH,107.17,107.19,103.58,103.82
2021-11-04,ETH,109.19,109.79,106.83,107.17
2021-11-03,ETH,111.84,112.08,108.33,109.19
2021-11-02,ETH,107.67,112.04,107.07,111.84
2021-11-01,ETH,108.41,108.91,106.31,107.67
2021-10-31,ETH,107.37,109.2,107.23,108.41
2021-10-30,ETH,107.14,107.71,104.71,107.37
2021-10-29,ETH,110.39,111.17,102.53,107.13
2021-10-28,ETH,109.03,110.48,106.29,110.39
2021-10-27,ETH,103.18,109.02,102.66,109.02
2021-10-26,ETH,103.1,103.27,97.65,103.18
2021-10-25,ETH,105.65,105.84,101.69,103.1
2021-10-24,ETH,103.74,105.72,101.75,105.65
2021-10-23,ETH,103.5,104.1,100.6,103.74
2021-10-22,ETH,106.08,106.32,102.66,103.5
2021-10-21,ETH,113.6,137.07,109.12,110.13
2021-10-20,ETH,103.74,121.13,103.35,113.61
2021-10-19,ETH,103.18,119.96,100.54,103.74
2021-10-18,ETH,97.8,112.64,97.28,103.18
2021-10-17,ETH,92.25,113.15,91.89,97.8
2021-10-16,ETH,100.71,109.55,88.92,92.25
2021-10-15,ETH,102.76,114.71,100.29,100.71
2021-10-14,ETH,101.07,103.02,97.41,102.76
2021-10-13,ETH,101.29,105.6,98.05,101.07
2021-10-12,ETH,98.99,106.17,97.4,101.29
2021-10-11,ETH,98.5,102.6,97.0,98.99
2021-10-10,ETH,97.63,104.62,96.31,98.5
2021-10-09,ETH,99.02,101.56,96.66,97.63
2021-10-08,ETH,101.57,102.83,98.7,99.01
2021-10-07,ETH,101.65,105.14,99.41,101.57
2021-10-06,ETH,100.91,105.03,98.96,101.65
2021-10-05,ETH,99.76,103.32,97.96,100.91
2021-10-04,ETH,96.24,100.49,94.55,99.76
2021-10-03,ETH,94.17,97.13,93.97,96.24
2021-10-02,ETH,96.11,96.47,92.93,94.17
2021-10-01,ETH,103.19,103.88,93.71,96.12
2021-09-30,ETH,104.62,105.28,102.12,103.19
2021-09-29,ETH,109.77,110.39,103.65,104.62
2021-09-28,ETH,104.7,110.0,104.09,109.77
2021-09-27,ETH,100.62,104.75,98.44,104.71
2021-09-26,ETH,100.44,102.91,97.57,100.62
2021-09-25,ETH,101.81,102.2,99.03,100.44
2021-09-24,ETH,97.82,104.29,94.37,101.81
2021-09-23,ETH,100.77,101.08,97.19,97.82
2021-09-22,ETH,111.21,111.63,99.93,100.77
2021-09-21,ETH,103.69,111.66,103.61,111.21
2021-09-20,ETH,96.98,108.37,96.51,104.64
2021-09-19,ETH,97.54,98.12,95.16,96.98
2021-09-18,ETH,98.52,98.6,96.83,97.54
2021-09-17,ETH,98.61,99.59,96.14,98.52
2021-09-16,ETH,103.59,104.5,97.77,98.61
2021-09-15,ETH,106.64,106.71,103.34,103.59
2021-09-14,ETH,106.25,106.85,104.75,106.64
2021-09-13,ETH,106.1,107.82,104.4,106.25
2021-09-12,ETH,105.08,106.42,102.57,106.1
2021-09-11,ETH,104.56,105.84,102.66,105.08
2021-09-10,ETH,106.29,106.36,103.24,104.56
2021-09-09,ETH,107.7,108.09,105.13,106.28
2021-09-08,ETH,110.4,111.53,106.3,107.7
2021-09-07,ETH,107.56,113.93,105.19,110.41
2021-09-06,ETH,109.21,109.59,106.27,107.56
2021-09-05,ETH,107.6,110.08,106.78,109.21
2021-09-04,ETH,106.48,108.55,105.2,107.6
2021-09-03,ETH,110.74,110.85,105.81,106.48
2021-09-02,ETH,113.63,114.89,110.69,110.75
2021-09-01,ETH,104.64,113.64,104.36,113.63
2021-08-31,ETH,103.79,106.42,102.22,104.64
2021-08-30,ETH,99.54,103.82,97.86,103.79
2021-08-29,ETH,98.27,99.69,96.9,99.54
2021-08-28,ETH,102.06,102.12,97.31,98.27
2021-08-27,ETH,102.92,103.24,98.7,102.06
2021-08-26,ETH,103.62,104.19,101.43,102.92
2021-08-25,ETH,106.13,107.09,103.24,103.62
2021-08-24,ETH,107.08,108.7,104.33,106.13
2021-08-23,ETH,107.13,108.81,105.83,107.08
2021-08-22,ETH,108.21,109.38,102.71,107.13
2021-08-21,ETH,110.2,110.51,107.68,108.21
2021-08-20,ETH,112.14,112.48,108.48,110.2
2021-08-19,ETH,112.93,113.45,109.41,112.14
2021-08-18,ETH,113.03,114.8,111.12,112.93
2021-08-17,ETH,111.98,113.08,110.1,113.03
2021-08-16,ETH,111.83,114.32,111.57,111.98
2021-08-15,ETH,112.41,113.08,109.76,111.83
2021-08-14,ETH,117.07,117.63,112.05,112.41
2021-08-13,ETH,115.36,117.33,111.83,117.07
2021-08-12,ETH,120.02,120.41,113.59,115.36
2021-08-11,ETH,121.58,122.92,119.83,120.03
2021-08-10,ETH,127.77,127.79,120.86,121.58
2021-08-09,ETH,115.72,127.85,115.23,127.77
2021-08-08,ETH,118.74,120.1,112.52,115.71
2021-08-07,ETH,111.07,135.21,110.67,118.74
2021-08-06,ETH,114.91,149.19,105.77,111.07
2021-08-05,ETH,109.75,115.81,106.78,114.91
2021-08-04,ETH,105.8,110.07,105.5,109.75
2021-08-03,ETH,102.98,106.01,102.91,105.79
2021-08-02,ETH,103.95,105.18,101.35,102.98
2021-08-01,ETH,102.19,104.7,101.65,103.95
2021-07-31,ETH,103.84,105.46,98.15,102.22
2021-07-30,ETH,106.81,107.5,96.29,103.84
2021-07-29,ETH,107.3,107.33,105.51,106.81
2021-07-28,ETH,108.35,111.67,105.06,107.3
2021-07-27,ETH,105.35,108.38,100.98,108.34
2021-07-26,ETH,103.04,119.5,101.75,105.35
2021-07-25,ETH,102.41,105.11,96.48,103.05
2021-07-24,ETH,101.96,103.61,99.46,102.41
2021-07-23,ETH,105.24,105.38,99.12,101.97
2021-07-22,ETH,108.34,108.78,105.0,105.24
2021-07-21,ETH,108.44,109.89,107.17,108.34
2021-07-20,ETH,106.48,113.62,106.21,108.45
2021-07-19,ETH,101.43,107.35,100.05,106.48
2021-07-18,ETH,100.89,101.58,98.79,101.43
2021-07-17,ETH,100.97,102.42,99.54,100.89
2021-07-16,ETH,101.68,102.15,98.3,100.98
2021-07-15,ETH,101.34,102.33,100.4,101.7
2021-07-14,ETH,105.3,106.14,100.8,101.34
2021-07-13,ETH,103.42,106.23,101.29,105.3
2021-07-12,ETH,103.6,103.87,101.75,103.41
2021-07-11,ETH,104.73,105.51,101.81,103.6
2021-07-10,ETH,103.92,105.25,102.63,104.72
2021-07-09,ETH,107.88,110.01,102.63,103.92
2021-07-08,ETH,107.5,110.14,106.38,107.88
2021-07-07,ETH,106.33,106.57,103.68,105.5
2021-07-06,ETH,102.79,106.52,101.38,106.33
2021-07-05,ETH,104.96,106.67,101.34,102.79
2021-07-04,ETH,107.32,107.33,102.16,104.96
2021-07-03,ETH,108.95,108.96,106.3,107.32
2021-07-02,ETH,113.76,114.04,108.22,108.95
2021-07-01,ETH,111.65,115.18,111.65,113.77
2021-06-30,ETH,109.67,115.29,109.48,114.41
2021-06-29,ETH,114.06,114.94,109.38,109.67
2021-06-28,ETH,117.6,117.62,112.8,114.07
2021-06-27,ETH,119.49,119.83,114.94,117.59
2021-06-26,ETH,118.58,123.31,117.19,119.49
2021-06-25,ETH,116.52,119.02,115.68,118.58
2021-06-24,ETH,118.16,120.43,115.5,116.28
2021-06-23,ETH,123.71,124.71,116.58,118.16
2021-06-22,ETH,124.44,133.48,122.46,123.72
2021-06-21,ETH,106.77,124.62,106.48,124.43
2021-06-20,ETH,103.76,110.81,103.5,106.78
2021-06-19,ETH,108.92,108.97,101.81,103.76
2021-06-18,ETH,106.66,116.05,105.79,108.92
2021-06-17,ETH,109.15,109.77,105.28,106.66
2021-06-16,ETH,110.34,110.34,107.23,109.16
2021-06-15,ETH,119.31,119.58,110.31,110.35
2021-06-14,ETH,123.11,123.37,118.53,119.31
2021-06-13,ETH,122.26,123.77,120.14,123.11
2021-06-12,ETH,122.64,124.89,119.56,122.26
2021-06-11,ETH,125.64,126.19,120.74,122.64
2021-06-10,ETH,133.27,133.57,125.32,125.64
2021-06-09,ETH,141.21,142.15,133.1,133.27
2021-06-08,ETH,138.24,148.32,137.73,141.21
2021-06-07,ETH,138.32,138.89,131.64,138.24
2021-06-06,ETH,140.87,140.92,137.01,138.32
2021-06-05,ETH,138.64,141.05,135.46,140.87
2021-06-04,ETH,140.76,144.97,138.46,138.64
2021-06-03,ETH,145.1,145.47,138.74,140.76
2021-06-02,ETH,149.88,150.81,143.92,145.1
2021-06-01,ETH,148.6,150.99,145.49,149.88
2021-05-31,ETH,156.16,158.07,143.45,148.59
2021-05-30,ETH,170.97,174.18,155.15,156.16
2021-05-29,ETH,170.2,174.05,162.9,173.12
2021-05-28,ETH,161.07,172.56,160.12,170.2
2021-05-27,ETH,162.34,165.79,157.13,161.07
2021-05-26,ETH,168.37,170.41,161.42,162.34
2021-05-25,ETH,165.51,171.2,160.74,167.01
2021-05-24,ETH,193.37,193.51,162.52,165.51
2021-05-23,ETH,186.76,206.44,180.96,193.34
2021-05-22,ETH,185.12,200.15,182.97,186.76
2021-05-21,ETH,181.69,192.8,161.88,185.12
2021-05-20,ETH,158.29,192.29,158.03,181.68
2021-05-19,ETH,129.27,175.93,128.35,158.27
2021-05-18,ETH,131.11,131.12,126.68,129.27
2021-05-17,ETH,129.27,146.57,127.4,131.11
2021-05-16,ETH,128.69,135.15,122.62,129.27
2021-05-15,ETH,125.3,129.5,124.25,128.69
2021-05-14,ETH,122.63,125.42,120.46,125.3
2021-05-13,ETH,132.98,136.72,121.25,124.53
2021-05-12,ETH,127.51,135.1,123.64,132.93
2021-05-11,ETH,124.29,127.94,123.86,127.51
2021-05-10,ETH,115.12,125.78,114.99,124.28
2021-05-09,ETH,113.49,115.48,111.21,115.12
2021-05-08,ETH,109.34,115.3,108.67,113.49
2021-05-07,ETH,115.85,116.37,108.66,109.35
2021-05-06,ETH,117.82,117.96,114.26,115.85
2021-05-05,ETH,116.77,118.2,112.49,117.82
2021-05-04,ETH,111.48,123.27,104.38,116.77
2021-05-03,ETH,95.95,113.99,90.63,111.48
2021-05-02,ETH,98.0,98.78,89.43,95.95
2021-05-01,ETH,95.97,98.58,88.61,98.0
2021-04-30,ETH,94.2,96.63,92.99,95.97
2021-04-29,ETH,88.94,94.96,86.48,94.2
2021-04-28,ETH,92.29,94.24,87.58,88.95
2021-04-27,ETH,91.38,95.02,83.8,92.29
2021-04-26,ETH,101.64,103.15,89.71,91.39
2021-04-25,ETH,100.44,104.82,99.82,101.64
2021-04-24,ETH,94.38,101.12,94.25,100.44
2021-04-23,ETH,91.92,105.97,90.89,94.38
2021-04-22,ETH,92.71,97.21,83.47,91.92
2021-04-21,ETH,94.39,95.16,92.12,92.71
2021-04-20,ETH,93.87,96.37,92.51,94.36
2021-04-19,ETH,97.11,98.89,93.51,93.87
2021-04-18,ETH,83.47,99.72,82.02,97.12
2021-04-17,ETH,85.47,85.75,80.81,83.47
2021-04-16,ETH,89.72,90.87,84.97,85.47
2021-04-15,ETH,94.57,95.92,88.65,89.72
2021-04-14,ETH,102.2,102.42,92.85,94.57
2021-04-13,ETH,96.82,102.46,96.78,102.2
2021-04-12,ETH,93.35,97.67,92.68,96.81
2021-04-11,ETH,90.53,93.45,89.79,93.35
2021-04-10,ETH,84.58,92.64,83.99,90.53
2021-04-09,ETH,86.21,89.26,83.19,84.58
2021-04-08,ETH,88.32,89.05,83.8,86.21
2021-04-07,ETH,92.31,92.47,87.58,88.32
2021-04-06,ETH,91.94,93.84,91.3,92.31
2021-04-05,ETH,93.72,93.91,90.08,91.94
2021-04-04,ETH,95.17,95.92,90.43,93.72
2021-04-03,ETH,94.82,96.42,93.65,95.17
2021-04-02,ETH,89.09,95.67,88.63,94.81
2021-04-01,ETH,93.88,95.66,86.24,89.09
2021-03-31,ETH,89.19,95.85,85.4,93.88
2021-03-30,ETH,88.24,91.8,86.8,89.19
2021-03-29,ETH,84.21,89.34,83.61,88.24
2021-03-28,ETH,87.46,88.15,82.81,84.22
2021-03-27,ETH,90.28,90.67,84.86,87.46
2021-03-26,ETH,105.38,105.92,83.04,90.27
2021-03-25,ETH,106.73,109.35,102.0,105.39
2021-03-24,ETH,94.18,106.94,92.67,106.73
